persona_id,profile_id,gender,economic_status,political_spectrum,personality
57e622a1-b882-4cf3-8ac6-aab2f721be4b,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
e6b18cc4-aabc-4447-b0f2-393005219475,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
ca5e760a-185c-424a-ab33-85c33720c080,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
2b915158-2f3a-432a-b465-5b6df84db795,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
8e79bdec-bff9-4983-aecb-aab1e48fa02b,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
99f9b89b-5966-41b4-8cf4-7f0424c43cfd,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
a3cbe265-7b58-4aa3-98fc-1ab82b81f481,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
3583615e-03e3-488d-9319-8272c0b33b9f,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
3e572f8b-f4bd-4514-be29-191b4d1452ba,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
12ec644e-6557-4050-8db9-69d5a5e2006d,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
5e76b69a-c327-46c7-8ffc-5e654e824c45,88f5a2b5-b484-4794-a7bc-5abfad483cf5,Female,Low income,Conservative,Empathetic
0d2c64bb-1290-4a29-be06-ea5a3e41e5d4,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
2d363350-20e8-45a4-a304-b5487bfed8b9,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
ebfdec3d-f2dd-4d41-9684-60695e84581a,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
07cff140-3a9e-4066-b4b6-f90068333217,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
ad4168a5-96da-49a8-93ea-292e424b6f43,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
79ab00b5-f22b-4da8-bc52-3d88760f6b6e,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
c055bccc-83d3-4e5f-92d9-3720cdff1aa3,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
c7f992ee-b20c-4ec3-8c4e-98d1898d7057,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
0a5511a5-307a-4a42-8836-fff8268a98cc,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
bf195c51-c820-451b-9aa8-c2c82b3ba57f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
b864dc23-bad2-4149-b3ce-a32a43c64041,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
1241a698-82f1-43fc-b570-78ca1b855ae0,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
8d2ed886-146c-4aa8-ade8-8f256169707a,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
ac65085c-d9d8-4e53-a61f-33cdaa79709c,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
d4062330-8c46-4572-9ba8-270e1e24210e,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
b2060eed-96dc-4cc2-b5c2-a0451d674bdd,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
53ba3d2e-91df-4e0b-8db9-320c44eea6e3,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
c896121c-39b0-4f63-9bff-753095357e4f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
c8c68735-3bfc-4286-89ec-9733c9e40526,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
65e52789-8f83-4605-aec7-d50256cd7562,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
65e9015c-0270-44ed-8e57-6d29998f7238,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
fc52d34f-96e1-47be-a931-891d7c4d2f0f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
a6540635-908c-4414-9996-69aa69c6cdaf,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
0c2f6581-ebd2-435d-810b-e7a513596898,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
b0e6819d-e938-42be-a3ae-9cf62e8b9354,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
7644d8c5-cc38-4cf7-b966-d3788709db93,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
ab672bc5-2034-42f0-9404-8803db812611,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
d2cc9b50-0271-4f3d-a66a-ca8229283881,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
83ac1d31-5df4-4fcd-9e0d-d2d6e3d14f73,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
91c998f2-5a30-4d6b-8b4c-5b54d765198f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
2e4ce387-f862-45f7-ad97-e671f14559ff,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
a81d9006-8a5a-4476-bc41-640819052bb4,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
cd3b53ea-10d6-4f0d-812f-4f98f51bbbf2,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
299c5dc9-cd8c-4fc4-8333-b5f8d7d20435,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
c6aa16da-07b1-4bd0-a140-b310dabda2d9,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
fd6c5096-72aa-469b-928f-b37bb9974792,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
b14f1cf4-89c7-4331-910e-6e264fd324ee,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
2ac20f20-e77a-44ff-965f-dcae69d7d471,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
4d37e466-5d1c-4b22-aaff-5441d502055f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
5bce301f-3a95-4955-b599-855227f6bb22,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
d31d71c0-9a97-4106-9301-d792c066c95f,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
88c01206-2467-4136-bd02-d4c19b84f1e4,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
beed6b50-158c-4d66-8fa3-6e9f06f81b7a,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
762a7472-cfc9-470c-8d70-dd191d9c9ee7,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
b00b2c04-5a9a-47b6-8f6d-84234ef73515,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
ffb3f665-d921-4c8a-a891-f4099ffd5f7c,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
8a91c157-3815-4fd2-9f5c-e3164e916f67,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
6941dcff-fc7c-4b50-9787-81b454bfeede,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
008cc9c2-56ac-4a8e-bfa7-1d46e22c5584,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
f352b662-9986-4def-b9d3-824d36e05826,897f80a3-5335-4ea4-8962-8837eb72e91a,Female,Low income,Progressive,Pragmatic
a2d9b7a3-5d87-4440-bad3-235e8dfbb02d,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
0d940b44-8fd9-4ecd-9b51-e02ee30955b2,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
37c299f4-c745-41b2-aacb-d8acda9c1343,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
3c898d9c-73df-42f0-b213-d730cc047410,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
c093557f-6902-47bd-a50a-ffd45e628c87,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
d76b59b3-cca3-4b83-b4cb-782db8353a34,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
1d64ac5d-dc8e-4da2-8a4e-8e21a88f7529,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
19c13b81-3454-4b92-930b-e84f7c7bef9a,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
036b195b-f06c-4033-b2bf-6fdc85e5d98b,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
fb7538c7-3d40-492e-a227-0b635127d0cc,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
8c0a9363-eb87-40fa-9840-a499afd0a454,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
d1451d9e-956b-4af0-b713-fc03d2c5b3ac,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
cb2bbbc0-2302-4c8a-a2f2-f692cba03465,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
725e5eab-361a-466d-9c8a-e12647198947,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
8f10897c-ccc7-40e7-be57-7b8e697c8831,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
15468305-9c96-43e0-9739-37ca6ae985e9,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
0019166f-704c-49bd-9944-b6c16d7d0060,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
05675d22-6fc8-471f-9d32-4ddba2075410,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
57d1b978-5497-440b-985f-a45f6a47fa12,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
2c277606-dda7-4616-aa27-a3c37ddf942c,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
78133a1a-0ccc-47b9-900f-da6956a8601f,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
4c814ee2-bd5b-41e5-84ee-1a1330545fd3,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
37bb0cbb-110e-49fc-92bc-d200ce3434a1,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
22e557aa-6558-4e67-878c-eb38f8537dc1,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
8f8a7a23-fa6c-4ccb-ae41-60874b30fb05,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
d5fb0b2f-5e0b-4848-a0f4-648be115f35f,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
fbec94a4-3c2d-4141-bc30-ae7dab865fc6,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
d52dcdcf-49ec-4801-b550-0fdeff5f4f2e,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
847e2696-ab29-4197-9c3d-baa400970b0b,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
2f339d78-6155-41b3-bb74-f78eddc3fec4,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
ec32640b-4a1d-4181-b015-14d90b09cef1,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
305c94c4-7b6c-4855-bbaa-eef19a56d53c,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
9ac23110-dd72-4693-abf5-75e42999f5a5,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
1b05dc95-cbdd-4baf-b44b-32ccd597614d,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
99a3653d-9401-4a45-9a0e-ec902c4ce1a2,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
da6081c3-e37f-4127-b42b-2eff9cfa5f1e,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
4f2202e4-2d32-4638-8e92-f09d33971e24,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
4596baf9-4d5b-44b1-98e5-a5e3b3c8245f,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
0df10ea6-dc32-4c19-bd38-e4fce44db65c,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
71225db8-81b1-459f-9e64-98bdc3a59d72,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
cc862a57-a374-4e99-867f-5cb8c0d2766a,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
2ff9c8e5-a20f-42c6-a93f-e8ebc9c1b313,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
f13df654-ff32-45b2-addf-390695b05dc9,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
93076df3-17d0-4cc1-b256-d1cffba0c83f,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
e16353a1-296e-4688-9118-0f87fb9f56c0,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
58b9eb72-4eec-41e8-be44-c0afd810515f,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
cd2dff79-1721-4c27-9fb1-34a58ed17056,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
bf89ccca-4edd-4eb7-92a8-123c89a02ce8,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
b3651407-5159-42e1-9d30-3d5b879a0c57,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
cb07eae2-3c36-4efd-bb7a-586e066e4cf5,8f46e3d1-f606-49d6-a936-a0fd1e77db1e,Male,High income,Progressive,Empathetic
433fbb2e-7df1-4c6c-930e-d460bcb82f87,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
5a899847-f126-4c71-aabb-1daf6091771f,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
43ae6fd4-21f4-4f54-bec0-34146648ec3c,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
20d15fc1-68ef-4ff3-b1b8-44c019236852,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
275993cf-e67e-4cb4-ba61-243d461da7c9,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
ea8527b1-c367-4422-be6f-b2d93ba3707f,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
561e8347-957a-4478-8749-c57fa706c4b5,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
d60cc114-668d-4e79-b7f5-904febca11c7,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
17554996-78dc-4b50-bdd2-9608ca688462,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
273deec0-d005-4c6c-b59e-818a5b35c9ea,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
ba2e672f-85f1-4cdd-9f60-b5870ee51c9c,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
4fb675e2-d4e0-4a8d-959d-14b39bba818d,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
dc5c2051-5044-461a-9d1f-01891aad30ea,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
d4b0dee2-4d2a-4b87-8273-3acef67ee296,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
261a8e3d-0c74-4f04-8fd1-c67aa6c1be0f,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
574e464c-5546-4f88-ba21-19585b8ab505,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
405d06ab-761d-49d7-885d-2f5408d52665,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
353775f6-7004-43ee-8bdf-8d81a7dfaa0e,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
22b3f086-80d8-4f51-a419-520ce2ea7301,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
c9926b0e-4d1e-4981-a421-fd632eebdcbf,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
4c01ff0a-bf2f-404d-bd45-d2365d11896b,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
aaa4d081-d5d8-4680-9476-45430f1b6235,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
8ff26b2e-4514-4b65-9cd2-4ea6ef5a82bd,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
dd24fcab-1175-4c58-a538-4d8471571b96,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
2dd8d00c-de5b-498a-8f6e-a764a30df3c6,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
d6b408b5-b79d-4904-8776-46ae250941c8,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
7382a4af-1a4b-4690-a389-bcdec98529b1,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
97a6782a-0c7b-4e21-a28d-d6d0f515cfd0,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
cfe4869e-0038-4a55-afce-df7e6971199b,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
3f25b20f-c876-4fa0-ac24-fd6dd9dbea1f,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
7d19b9f5-cd33-4bcf-a839-1eeb053faa11,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
a3c6ebe3-a3cf-4ebf-91ca-2d6b77c0a990,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
8cb50b2c-c1b0-45bb-984a-7ed7968eb773,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
227f5b3f-b584-49e5-b69a-450670bd6316,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
57e98f55-4a59-4e07-9408-f99157ce8874,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
213f3513-da86-466c-bea0-27fa0704f9d7,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
f4f41abe-67de-4a42-9cdb-49f2919eddf2,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
c7617031-a585-4e69-aee2-e5e03bf44416,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
4354f88e-0071-4538-bd3a-03a3d1e772b7,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
515a9bde-3d74-4d90-9ff2-eaaf42435d50,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
b16fca9f-677b-429b-b76b-534d735c4304,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
a5838d77-f53e-404d-bd05-ee29b6d9abf4,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
e1db6ca5-c766-4870-a3fd-b504e35c8888,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
7e5c9592-68ce-4d11-b9df-db63682fea42,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
2b6ceb6d-18a2-42fb-ab48-810ab2954d87,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
3b2544e8-1af2-41bc-be59-f442666a530b,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
40371186-90e7-4150-a95e-2071402034e8,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
208de99c-41b2-43f5-9483-defad07175ab,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
74be09c6-e820-40d4-8ed5-ceaca1931cf4,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
f1bc0604-83da-409d-baa4-bbe1f235b0ca,970ff704-d050-4e12-a3e2-64a7dbf07313,Female,High income,Conservative,Analytical
89c3fd1c-44e1-4ef9-bab9-0f1dd95ed6da,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
9eafb9b1-6e87-4466-8a9d-915c655d5ef9,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
e4c67079-9491-4e6b-aa87-a2991bced91f,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
ba93f081-8339-4c27-9de0-202807f36dba,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
85bf334a-ef37-4311-906d-170b65386e93,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
9bf8d329-d970-4fcf-a057-345a50747ccc,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
56390996-e251-40dc-bbf2-51f3cdae378b,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
3897b4d7-f490-4bd6-94fa-5be3d2661a86,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
60644e79-b14f-4904-9183-1f5f92bba420,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
b7dc566a-906d-419f-9e33-12094eac683a,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
b7a7cc35-e666-4fc7-b4ec-0c1bf80b71df,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
4f7cd59f-41dd-4327-acff-4bc2b46f0ecd,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
fa5f5444-a978-4db0-af74-144e904c781a,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
1c1b1b3c-203e-4ef4-a9a7-33cf67266b37,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
ed9437fd-6311-45cf-9d38-c8a8100501d6,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
4710e9ad-3216-422a-b12b-b3070059924b,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
ffe1ae12-947e-4a92-9a03-a51dc9ee27e8,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
15acd140-e5c1-4129-8303-45cd09762395,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
4ee00277-b6f2-4797-90bb-f6dd319944ff,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
073de96d-b7d3-4b42-998d-6f551b5ba00c,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
27c30378-497b-4b3d-a675-8dd2f5bc25bf,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
82169461-25e6-4ace-aab1-9e6da67370b9,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
bb17a909-0cf8-48c1-84f3-ae91b10e89ed,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
50e9dbfd-2947-4739-b90b-d99bb26060e3,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
f41902ba-ada5-4bbf-8e27-8b4ff3369639,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
aa90a7de-a05e-4ff4-bc4c-4eb864b22023,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
6da679f0-bac7-46f7-8995-acb5f33c17d1,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
a21a6658-d80a-461d-bbf6-53628625cfbc,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
9bc036a9-629d-4f40-b417-3fb630802c1b,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
3aff4f17-889d-44ac-a92a-b8e954113029,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
0ea1fbb4-579f-4951-8156-114b54c16ed8,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
9ee95eb1-85e9-4e9d-903c-116bc83a3003,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
ddb49220-48c2-4f58-8194-d6af32e496f9,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
26048ea6-34cb-42e0-9587-ce3af55cd6b8,9b5d1d53-5482-4e3d-904f-69be4c499bd8,Female,Low income,Progressive,Analytical
